pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
Yb(CrSi)2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,14.0,70.0,56.0,29.2,16.32,14.0,39.0,78.0,39.0,58.6,15.52,49.0,28.0855,173.054,144.9685,66.64344,42.564224,28.0855,1092.0,2180.0,1088.0,1765.2,331.84000000000003,1687.0,3.0,14.0,11.0,8.6,4.32,6.0,3.0,6.0,3.0,4.0,0.8,3.0,111.0,187.0,76.0,137.4,21.12,111.0,1.26,1.9,0.6399999999999999,1.6759999999999995,0.1791999999999999,1.66,1.0,2.0,1.0,1.6,0.48,1.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,14.0,14.0,2.8,4.48,0.0,4.0,16.0,12.0,7.2,3.5200000000000005,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,1.6,4.0,11.19,34.12,22.93,19.476,6.628800000000001,11.19,0.0,0.773,0.773,0.3092,0.37104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.4,1.2800000000000011,227.0,1.6,0.8,2.0,2.8,False,0.1478562110337885,0.0201484262422953,-0.25882421,0.1070783,-6.534716306,0.185272932,0.0,15.8623
ErSn3,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,50.0,68.0,18.0,54.5,6.75,50.0,35.0,80.0,45.0,68.75,16.875,80.0,118.71,167.259,48.54899999999999,130.84725,18.205875,118.71,505.08,1770.0,1264.92,821.31,474.345,505.08,3.0,14.0,11.0,11.25,4.125,14.0,5.0,6.0,1.0,5.25,0.375,5.0,139.0,189.0,50.0,151.5,18.75,139.0,1.24,1.96,0.72,1.78,0.2699999999999999,1.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,12.0,12.0,3.0,4.5,0.0,14.0,14.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.75,0.0,2.0,4.0,2.0,3.5,0.75,4.0,30.585,33.285,2.699999999999996,32.61,1.0124999999999975,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,194.0,53.0,154.25,19.875,141.0,2.0,1.5,7.5,3.0,False,0.1215532606500686,0.0227912363718878,-0.452167857638,-0.000380175,-4.5285726875,0.0261828003936,0.0,25.6673
HfAl3,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,13.0,72.0,59.0,27.75,22.125,13.0,45.0,73.0,28.0,66.0,10.5,73.0,26.9815386,178.49,151.50846140000002,64.85865395,56.81567302500001,26.9815386,933.47,2506.0,1572.53,1326.6025,589.69875,933.47,4.0,13.0,9.0,10.75,3.375,13.0,3.0,6.0,3.0,3.75,1.125,3.0,121.0,175.0,54.0,134.5,20.25,121.0,1.3,1.61,0.31,1.5325,0.11625,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,3.0,18.0,15.0,6.75,5.625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.75,1.125,5.0,16.48,22.2,5.719999999999999,17.91,2.145,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,217.25,11.625,225.0,2.0,0.75,0.5,3.5,False,0.0237386970797478,0.0044510057024527,-0.39629425125,-0.0005177375,-5.6944410425,-0.063276670625,0.0,17.1486
Tm(NiGe)2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,28.0,69.0,41.0,37.8,12.48,28.0,37.0,79.0,42.0,63.4,12.48,61.0,58.6934,168.93421,110.24081,86.320202,33.0456032,58.6934,1211.4,1818.0,606.5999999999999,1539.36,262.36799999999994,1211.4,3.0,14.0,11.0,10.2,3.04,10.0,4.0,6.0,2.0,4.4,0.6400000000000002,4.0,120.0,190.0,70.0,135.6,21.76,120.0,1.25,2.01,0.7599999999999998,1.818,0.2271999999999998,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,10.0,10.0,7.2,2.88,8.0,0.0,13.0,13.0,2.6,4.16,0.0,10.0,15.0,5.0,12.6,2.08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,4.0,3.0,2.6,1.12,2.0,10.32,29.78,19.46,19.286,7.1728,10.32,0.0,0.383,0.383,0.1532,0.18384,0.0,0.0,0.5953947,0.5953947,0.23815788,0.285789456,0.0,194.0,225.0,31.0,218.8,9.919999999999993,225.0,2.0,0.8,7.2,2.6,False,0.1344585377782339,0.0194105758367621,-0.672291532,0.00044064,-5.643421206,-0.0552147209999999,0.0,15.9162
ErSF,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,9.0,68.0,59.0,31.0,24.666666666666668,9.0,35.0,93.0,58.0,72.0,24.666666666666668,35.0,18.9984032,167.259,148.26059679999997,72.7741344,62.98991039999999,18.9984032,53.5,1770.0,1716.5,737.2866666666667,688.4755555555556,53.5,3.0,17.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,57.0,189.0,132.0,117.0,48.0,57.0,1.24,3.98,2.74,2.6,0.92,1.24,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,5.333333333333333,0.0,6.0,14.0,8.0,9.0,3.333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,9.7075,30.585,20.8775,22.02645833333333,8.212638888888888,9.7075,0.0,2.202,2.202,1.3906666666666665,0.9271111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,194.0,179.0,93.0,67.33333333333333,15.0,2.0,3.0,0.0,4.0,True,0.8469361309615888,0.1773310898091219,-3.2251222360500003,7.509999999999998e-05,-6.511504805,-0.00408624057625,1.31,15.5161
PrAl4,2,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,13.0,59.0,46.0,22.2,14.72,13.0,17.0,73.0,56.0,61.8,17.92,73.0,26.9815386,140.90765,113.9261114,49.76676088,36.456355648,26.9815386,933.47,1204.0,270.53,987.576,86.5696,933.47,3.0,13.0,10.0,11.0,3.2,13.0,3.0,6.0,3.0,3.6,0.9600000000000002,3.0,121.0,203.0,82.0,137.4,26.24,121.0,1.13,1.61,0.4800000000000002,1.514,0.1536000000000001,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.8,0.3199999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.96,0.0,3.0,5.0,2.0,3.4,0.6399999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,5.0,11.0,6.0,6.2,1.9200000000000004,5.0,16.48,35.675,19.195,20.319,6.142399999999999,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,218.8,9.919999999999993,225.0,2.0,0.8,0.0,0.6,False,0.0559725170821644,0.0089556027331463,-0.3060540595,-1.096e-05,-4.25760695,0.0502237659999999,0.0,20.9535
Tl3VO4,3,0.6373774391990981,0.5642946794342502,0.5218357923239265,0.5090342055422441,0.5027468141173921,8.0,81.0,73.0,37.25,32.8125,8.0,46.0,87.0,41.0,77.75,9.25,87.0,15.9994,204.3833,188.3839,91.011125,85.02913124999999,15.9994,54.8,2183.0,2128.2,516.65,461.85,54.8,5.0,16.0,11.0,13.5,2.5,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,153.0,87.0,106.5,40.5,66.0,1.62,3.44,1.82,2.53125,0.90875,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.375,1.625,4.0,0.0,10.0,10.0,4.125,4.40625,0.0,0.0,14.0,14.0,5.25,6.5625,0.0,5.0,27.0,22.0,13.75,9.9375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.875,1.59375,2.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.75,1.75,2.0,9.105,26.91,17.805,16.27,7.979999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,107.375,95.375,12.0,2.0,2.375,4.125,5.25,True,0.5631214324667777,0.1405326101491308,-1.6097268142200003,5.96e-05,-5.5390142225,-0.036943885,2.3680000000000003,19.2285
CeSi2Ni,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,14.0,58.0,44.0,28.5,14.75,14.0,15.0,78.0,63.0,58.0,21.5,78.0,28.0855,140.116,112.03050000000002,63.7451,38.18545,28.0855,1071.0,1728.0,657.0,1543.25,236.125,1687.0,3.0,14.0,11.0,10.25,3.75,14.0,3.0,6.0,3.0,4.0,1.0,3.0,111.0,204.0,93.0,137.5,33.25,111.0,1.12,1.91,0.7899999999999998,1.7075,0.2937499999999999,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,8.0,8.0,2.25,2.875,0.0,0.0,1.0,1.0,0.25,0.375,0.0,4.0,10.0,6.0,5.5,2.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,9.0,9.0,2.75,3.125,0.0,0.0,13.0,13.0,3.25,4.875,0.0,2.0,22.0,20.0,8.0,7.0,4.0,10.32,37.24,26.92,22.11,7.564999999999999,20.44,0.0,0.773,0.773,0.3865,0.3865,0.773,0.0,0.5953947,0.5953947,0.148848675,0.2232730125,0.0,194.0,227.0,33.0,218.25,12.125,227.0,2.0,1.0,2.25,0.25,False,0.1444621983413807,0.0266692140812931,-0.789322848125,-0.0006544625,-6.08771670125,-0.0525325123648,0.0,17.8332
NdSbPd,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,46.0,60.0,14.0,52.333333333333336,5.111111111111112,46.0,19.0,85.0,66.0,55.333333333333336,24.222222222222214,19.0,106.42,144.242,37.82199999999999,124.14066666666666,13.40088888888888,106.42,903.78,1828.05,924.27,1341.9433333333334,324.0711111111111,903.78,3.0,15.0,12.0,9.333333333333334,4.222222222222222,3.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444443,5.0,139.0,201.0,62.0,159.66666666666666,27.555555555555557,139.0,1.14,2.2,1.0600000000000005,1.7966666666666666,0.4377777777777778,1.14,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,6.0,15.0,9.0,10.333333333333334,3.111111111111111,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.333333333333333,4.444444444444445,0.0,0.0,10.0,10.0,4.333333333333333,3.777777777777777,0.0,14.41,34.81,20.4,26.926666666666662,8.344444444444445,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.0,20.0,166.0,1.3333333333333333,1.0,6.666666666666667,1.3333333333333333,False,0.2448961579109765,0.0486117824966119,-1.06833933333,0.00240186666667,-5.754071873330001,-0.0830329910528,0.0,24.313
Dy(BC)2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,5.0,66.0,61.0,17.6,19.360000000000003,5.0,31.0,77.0,46.0,65.8,13.920000000000002,72.0,10.811,162.5,151.689,41.62868,48.348528,10.811,1685.0,3823.0,2138.0,2805.4,814.08,2348.0,3.0,14.0,11.0,11.4,3.3599999999999994,13.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,76.0,192.0,116.0,102.4,35.84,76.0,1.22,2.55,1.3299999999999998,2.08,0.3759999999999999,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.2,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,3.0,12.0,9.0,5.2,2.72,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.6,1.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,4.0,5.0,1.0,4.4,0.4800000000000001,4.0,5.64,31.24,25.6,11.373,7.946799999999999,5.64,0.0,4.496,4.496,2.4080000000000004,1.6704,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,182.8,13.439999999999998,166.0,2.0,1.2,0.0,2.0,False,0.3573949669440662,0.0510430071559157,-0.451542218333,1.516e-05,-7.729860304,-0.024086664,0.0,10.1586
Dy2C(NO)2,4,0.5150787536377127,0.4177168197446951,0.3566615616760124,0.33439016282768,0.3189027145278522,6.0,66.0,60.0,24.0,24.0,7.0,31.0,87.0,56.0,68.14285714285714,21.22448979591837,31.0,12.0107,162.5,150.4893,56.71755714285714,60.44711020408163,14.0067,54.8,3823.0,3768.2,1061.2428571428572,1145.5061224489796,54.8,3.0,16.0,13.0,11.714285714285714,4.979591836734694,3.0,2.0,6.0,4.0,3.142857142857143,1.6326530612244896,2.0,66.0,192.0,126.0,104.85714285714286,49.79591836734694,66.0,1.22,3.44,2.22,2.564285714285714,0.7722448979591837,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,4.0,12.0,8.0,7.142857142857143,2.775510204081633,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244896,0.0,2.0,4.0,2.0,3.142857142857143,0.7346938775510203,2.0,5.64,31.24,25.6,16.552500000000002,8.392857142857142,9.105,0.0,6.437,6.437,2.481428571428572,2.8359183673469386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,142.0,74.28571428571429,12.0,2.0,2.2857142857142856,0.0,2.857142857142857,True,0.7083205926780534,0.1312901961231024,-2.37301852047,0.000102071428571,-8.61675502857,-0.195181147927,4.213,13.7588
Gd2CuO4,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,8.0,64.0,56.0,27.0,21.714285714285715,8.0,27.0,87.0,60.0,66.57142857142857,23.346938775510207,87.0,15.9994,157.25,141.2506,63.14908571428571,53.88535510204081,15.9994,54.8,1586.0,1531.2,678.4242857142857,712.7134693877551,54.8,3.0,16.0,13.0,11.571428571428571,5.061224489795919,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,196.0,130.0,112.57142857142856,53.224489795918366,66.0,1.2,3.44,2.24,2.58,0.982857142857143,3.44,1.0,2.0,1.0,1.8571428571428568,0.2448979591836734,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.7142857142857142,2.3673469387755106,0.0,0.0,7.0,7.0,2.0,2.857142857142857,0.0,6.0,11.0,5.0,7.857142857142857,2.122448979591837,6.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836734,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,9.0,9.0,2.571428571428572,3.673469387755102,0.0,0.0,7.0,7.0,2.0,2.857142857142857,0.0,1.0,16.0,15.0,5.857142857142857,5.795918367346938,2.0,9.105,32.05,22.945,15.94142857142857,9.204897959183672,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,94.42857142857144,94.20408163265304,12.0,1.8571428571428568,2.2857142857142856,1.7142857142857142,2.0,True,0.7147530549426948,0.1579127422947145,-2.9297637200300004,-0.000231157142857,-7.16715115,0.0234537164177,0.0,12.5575
Cs2ZrCl6,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664447,17.0,55.0,38.0,28.0,14.666666666666666,17.0,5.0,94.0,89.0,68.66666666666667,33.77777777777778,94.0,35.453,132.9054519,97.4524519,63.3058782,37.13717093333334,35.453,171.6,2128.0,1956.4,417.8644444444444,380.0301234567901,171.6,1.0,17.0,16.0,12.0,6.666666666666667,17.0,3.0,6.0,3.0,3.888888888888889,1.1851851851851851,3.0,102.0,244.0,142.0,141.66666666666666,52.888888888888886,102.0,0.79,3.16,2.37,2.43,0.9733333333333336,3.16,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,5.0,5.0,3.333333333333333,2.2222222222222223,5.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,8.0,8.0,0.8888888888888888,1.5802469135802468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,1.7777777777777777,1.382716049382716,1.0,23.195,115.765,92.57,44.63444444444444,31.613580246913585,24.4975,0.0,2.493,2.493,1.662,1.1079999999999997,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,115.11111111111111,68.14814814814815,64.0,1.7777777777777777,3.333333333333333,0.2222222222222222,0.0,True,0.7544427103724891,0.1555118991557051,-2.23781993152,0.000571655555556,-4.36116548222,-0.135142270965,3.744,32.4239
Er(TiGa2)2,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,22.0,68.0,46.0,33.714285714285715,9.79591836734694,31.0,35.0,74.0,39.0,59.57142857142857,16.489795918367346,74.0,47.867,167.259,119.392,77.41214285714285,25.670530612244896,69.723,302.91,1941.0,1638.09,980.52,774.4114285714286,302.91,3.0,13.0,10.0,9.0,4.571428571428571,13.0,4.0,6.0,2.0,4.285714285714286,0.4897959183673468,4.0,122.0,189.0,67.0,142.42857142857142,23.346938775510203,122.0,1.24,1.81,0.5700000000000001,1.6514285714285717,0.1812244897959183,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5714285714285714,0.4897959183673469,1.0,0.0,10.0,10.0,6.285714285714286,4.244897959183674,10.0,0.0,12.0,12.0,1.7142857142857142,2.9387755102040813,0.0,4.0,14.0,10.0,10.571428571428571,3.7551020408163263,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.857142857142857,2.4489795918367347,5.0,0.0,8.0,8.0,2.2857142857142856,3.265306122448979,0.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,2.0,8.0,6.0,5.428571428571429,1.469387755102041,5.0,16.69,30.585,13.895,19.91357142857143,3.0489795918367344,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,6.438095238085715e-06,9.197278911551022e-06,0.0,64.0,194.0,130.0,119.71428571428572,63.6734693877551,64.0,2.0,0.5714285714285714,6.285714285714286,1.7142857142857142,False,0.0780137787946898,0.0102251443451272,-0.54928836251,0.00162408571429,-5.13312296,0.00105987423159,0.0,17.5602
VGaNi2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,23.0,31.0,8.0,27.5,2.25,28.0,46.0,74.0,28.0,60.5,7.25,61.0,50.9415,69.723,18.7815,59.512825,5.1050875000000016,58.6934,302.91,2183.0,1880.09,1485.4775,591.28375,1728.0,5.0,13.0,8.0,9.5,2.25,10.0,4.0,4.0,0.0,4.0,0.0,4.0,122.0,153.0,31.0,130.75,11.125,124.0,1.63,1.91,0.28,1.815,0.0949999999999999,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,3.0,10.0,7.0,7.25,2.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,9.5,2.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,7.0,7.0,2.75,2.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.0,2.0,2.0,10.32,18.8575,8.537500000000001,13.126875,2.8653125000000004,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.29769735,0.29769735,0.5953947,64.0,229.0,165.0,185.75,60.875,225.0,2.0,0.25,7.25,0.0,False,0.0194091687975715,0.0032424610121657,-0.28700053125,-0.000668025,-6.06351666,0.0286240642329,0.0,12.1253
EuTiAgO4,4,0.6226998490772391,0.5802211572065257,0.5717630011765807,0.5714435176409307,0.5714287349153866,8.0,63.0,55.0,23.428571428571427,18.04081632653061,8.0,25.0,87.0,62.0,68.71428571428571,20.897959183673468,87.0,15.9994,151.964,135.9646,53.09954285714286,43.89517551020408,15.9994,54.8,1941.0,1886.2,641.4471428571429,670.4538775510204,54.8,3.0,16.0,13.0,11.714285714285714,4.8979591836734695,16.0,2.0,6.0,4.0,3.2857142857142856,1.469387755102041,2.0,66.0,198.0,132.0,109.57142857142856,49.795918367346935,66.0,1.185,3.44,2.255,2.630714285714286,0.9248979591836732,3.44,1.0,2.0,1.0,1.8571428571428568,0.2448979591836734,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.7142857142857142,2.4489795918367347,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,4.0,11.0,7.0,6.857142857142857,1.7959183673469383,6.0,0.0,1.0,1.0,0.1428571428571428,0.2448979591836734,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,8.0,8.0,1.1428571428571428,1.959183673469388,0.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,1.0,8.0,7.0,3.4285714285714284,2.326530612244898,2.0,9.105,36.46,27.355,15.12857142857143,6.884081632653062,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.2190476190428574e-06,5.5183673469306125e-06,0.0,12.0,229.0,217.0,99.42857142857144,99.91836734693878,12.0,1.8571428571428568,2.2857142857142856,1.7142857142857142,1.0,True,0.7147530549426948,0.1462301709713449,-2.39759415783,0.142584885714,-6.7548207,0.219511758858,0.0,12.2896
