epoch,train,partialtrain,Rsplt1,Rsplt2,Rsplt3,Rsplt4,Rsplt5,RspltAVE,Xshft,pizeo,statY,infoY,BLANK,best_train,best_partialtrain,best_Rsplt1,best_Rsplt2,best_Rsplt3,best_Rsplt4,best_Rsplt5,best_Rsplt_AVE,best_Xshft,best_pizeo,best_statY,best_infoY,save,attack_gamma
299,1054.0708,70.3473,1347.3518,1336.4147,1330.5056,1357.4467,1372.4044,1348.8246,1709.2927,1267.0601,1295.4219,958.5747,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
300,38.4575,746.4434,34.4820,34.1109,34.5719,35.2058,34.7450,34.6231,46.2741,37.6567,51.3490,50.5236,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
301,109.0799,54.1553,107.0168,106.9700,106.2693,107.2808,107.1081,106.9290,113.7157,72.8089,120.0808,112.1530,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
302,159.1378,309.5104,282.2133,272.2679,279.6940,280.4924,282.8935,279.5122,360.1609,265.0692,264.2565,204.3720,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
303,72.2218,366.3256,99.9390,97.8467,98.9669,98.8557,99.8694,99.0955,165.4615,106.1889,113.1983,75.9803,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
304,87.9846,215.3703,73.2480,74.1284,74.0092,76.7338,76.2835,74.8806,175.0423,50.2000,115.3353,40.1450,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
305,255.5061,673.2603,285.4633,281.7282,282.7148,286.4203,288.3128,284.9279,348.0096,298.2697,313.8091,312.4506,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
306,150.4898,302.8467,113.7844,109.4142,112.7687,111.0531,107.4411,110.8923,189.0732,90.2527,150.4905,109.2732,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
307,105.1463,298.4654,97.2276,96.8951,97.9530,98.6292,96.6499,97.4710,201.2855,41.0120,93.3916,34.0929,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
308,280.4452,271.5007,208.0502,209.3462,203.9786,209.1998,208.8233,207.8796,456.9659,128.0948,273.2722,228.8630,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
309,4.8946,321.4861,9.9761,9.2102,10.0154,9.8372,10.1146,9.8307,24.3487,23.9046,21.3472,37.3390,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
310,102.5726,183.6090,67.3486,65.3687,69.2875,66.3663,66.3112,66.9365,164.2679,163.3367,144.4406,189.2781,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
311,43.7760,99.9238,37.3456,37.1745,37.2175,37.1286,37.8667,37.3466,51.6973,17.8261,36.7638,27.9880,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
312,59.4550,50.0307,57.1852,57.3741,56.8788,57.1822,58.9844,57.5209,59.9088,48.5637,92.8344,92.5357,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
313,161.7097,249.3459,213.8946,212.6940,211.0681,212.0232,215.5631,213.0486,159.1527,94.2812,143.1237,76.3788,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
314,37.3491,93.0282,49.8870,49.6334,48.7271,50.2564,51.4563,49.9921,79.5304,19.5467,42.7720,9.7510,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
315,6.2082,105.0775,3.7186,3.6849,3.8798,3.8324,3.7262,3.7684,9.2059,12.1302,14.0295,20.8620,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
316,25.9466,191.2660,28.2251,29.8378,28.1046,27.9565,29.6413,28.7531,31.7668,9.4242,15.4700,4.8705,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
317,20.9680,66.9774,33.0221,32.9103,32.7164,33.1135,33.5385,33.0602,24.5803,14.5664,18.4587,8.1975,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
318,29.2937,94.5652,26.7012,26.9907,26.0242,26.0321,26.9529,26.5402,38.0648,24.3869,18.9387,12.1969,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
319,150.0658,469.1506,124.3777,121.1890,120.5939,119.0810,121.4833,121.3450,183.5461,30.6574,89.6909,10.6074,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
320,40.0950,256.6412,31.6029,32.1463,31.5809,31.5365,32.2001,31.8133,53.4314,51.4616,52.2286,58.9162,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
321,22.4627,312.7986,20.7481,20.8275,20.2747,20.8729,21.5456,20.8538,27.7346,7.0679,25.2580,2.3201,                         ,1.6058,38.8962,3.5320,3.4495,3.4433,3.5549,3.5495,3.5058,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
322,2.0144,195.0330,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,8.4263,3.4487,7.7463,3.2037,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,"['Rsplt1', 'Rsplt2', 'Rsplt3', 'Rsplt4', 'Rsplt5', 'Rsplt_AVE']","tensor([38.7024], device='cuda:0')"
323,390.0189,283.5023,451.1024,442.0070,443.7338,448.3297,457.7463,448.5839,726.9749,498.9312,565.7598,439.3780,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
324,19.6531,237.7650,34.3195,33.2753,33.3571,33.1971,33.6327,33.5564,28.2121,28.4167,26.9174,23.6868,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
325,164.6632,176.8023,156.3395,158.7989,155.1062,155.8926,160.1672,157.2609,140.3905,40.1856,99.0586,15.1252,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
326,189.2007,239.6365,258.7975,255.5680,257.1243,258.5527,262.6472,258.5379,305.7911,265.8458,256.4001,208.3754,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
327,1272.5143,190.6814,1547.6375,1573.3156,1541.4528,1572.8573,1591.0127,1565.2552,1594.2688,1171.4899,1337.5544,743.5841,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
328,16.5992,720.5411,23.0280,23.0140,23.2723,23.2320,23.5649,23.2222,28.0994,16.3277,36.3675,48.1322,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
329,429.3354,743.8996,505.0829,498.9492,500.5762,507.6146,512.1327,504.8711,764.8472,458.4550,549.2223,413.6069,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
330,691.4246,277.5721,561.0068,567.0436,551.9351,569.8358,582.8228,566.5288,764.3798,255.1061,574.0217,173.4947,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
331,123.0326,939.5421,141.3027,140.1600,141.0986,142.0276,142.1182,141.3414,175.9186,190.1855,172.8921,191.9208,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
332,503.2280,187.4735,490.6243,487.9330,478.2885,494.8228,500.3209,490.3979,594.3733,413.2157,516.5286,340.3209,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
333,150.1631,646.8668,171.8292,169.0113,179.6649,176.3373,174.9517,174.3589,365.2776,508.3993,418.0195,669.9960,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
334,638.8397,238.9585,567.5255,563.4327,563.9720,560.0081,568.4463,564.6769,1140.6125,902.7903,825.5085,880.1368,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
335,254.5849,694.5555,305.3195,301.0003,307.2469,302.4221,314.1400,306.0258,566.4413,331.5809,458.6452,422.1586,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
336,43.2450,722.3166,31.0114,31.0162,32.1240,31.0896,30.5816,31.1646,50.4089,45.4251,52.6955,67.0384,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
337,1235.9446,155.0277,1283.0927,1268.2371,1256.8492,1283.2072,1293.0197,1276.8812,1315.5018,1017.1085,1220.3607,953.2214,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
338,7.8045,543.5230,15.5479,15.2223,15.4032,15.4465,15.6710,15.4582,13.1491,12.5198,9.5442,3.9442,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
339,36.7664,211.5602,40.5523,40.3346,39.1357,40.3209,41.0095,40.2706,35.2681,6.3761,24.7467,2.8576,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
340,23.7031,129.7656,31.7731,31.4756,32.8808,32.2793,33.2916,32.3401,42.0329,13.7925,34.2563,11.9664,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
341,365.6951,198.9206,508.8871,501.0233,499.7244,501.4887,504.4241,503.1095,634.7941,702.7719,540.3452,716.1663,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
342,18.2057,333.9806,25.0698,24.8554,25.8716,26.1089,25.2605,25.4332,27.1131,16.1608,27.8010,15.6052,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
343,6.6377,179.4959,11.7998,11.8127,11.3812,11.8282,12.4324,11.8509,20.6212,13.9769,15.8514,23.4123,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
344,102.9037,139.4781,101.4090,102.4180,104.9833,106.6405,107.0766,104.5055,184.9335,73.9083,155.9585,115.8882,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
345,70.9170,865.0694,105.6208,105.7337,103.3632,106.4866,107.3710,105.7151,99.2056,79.2390,80.7017,50.3696,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
346,40.7392,217.9123,66.6809,64.3232,64.5973,66.2785,66.7061,65.7172,65.2333,22.6911,36.2587,9.2450,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
347,222.5303,265.3823,240.6325,239.3023,239.9004,243.3708,244.7608,241.5934,381.9038,411.8050,355.4962,399.7718,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
348,232.4918,936.3396,250.7197,260.1414,250.2661,251.4515,261.9242,254.9006,196.0075,139.2370,156.7645,40.3102,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
349,22.2722,510.0228,28.4976,29.2478,27.9787,28.5265,29.7900,28.8081,31.3465,17.5739,22.6888,17.5245,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
350,61.9006,115.1617,50.6455,50.9171,49.9328,52.0570,53.3371,51.3779,127.7685,18.0545,73.7929,7.2077,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
351,154.9143,332.3162,212.3383,209.4410,212.3060,211.6820,212.1906,211.5916,279.6599,245.3847,224.3376,223.4734,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
352,310.7080,128.5941,308.1249,306.3871,306.5312,310.0966,308.0567,307.8393,341.7761,300.9704,362.0795,391.6346,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
353,565.2347,267.8346,902.7703,921.7855,879.4437,899.9787,936.2976,908.0552,746.8086,430.2953,481.8951,148.8033,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
354,283.7239,488.9335,433.2113,421.5127,440.1517,435.9166,435.1374,433.1859,575.3720,773.5970,643.3192,923.3980,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
355,173.2401,191.8333,196.3649,194.9305,202.2584,199.3960,198.2465,198.2393,343.0150,462.2551,354.6823,525.5677,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
356,200.2756,224.3162,265.3144,263.7711,262.9855,264.8738,268.6197,265.1129,355.4451,167.5002,217.6932,129.7067,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
357,4.9554,183.2739,3.5412,3.5791,3.6397,3.6436,3.6258,3.6059,5.2967,5.6307,10.5266,14.3116,                         ,1.6058,38.8962,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
358,16.4897,18.2431,18.5365,18.2893,18.2565,18.2039,18.8374,18.4247,33.4171,13.9831,26.1801,9.0267,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,['partialTrain'],"tensor([38.7024], device='cuda:0')"
359,51.7373,61.0342,51.9941,52.5417,51.7584,50.2131,52.2972,51.7609,43.2584,22.8748,24.1121,7.1151,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
360,105.8482,112.1499,128.9324,126.9486,128.8320,128.9853,126.6013,128.0599,146.6269,223.9880,163.8709,232.8261,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
361,20.3331,182.5863,12.9296,13.6017,13.4758,13.4957,13.1554,13.3316,26.4527,5.6941,17.1525,4.5338,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
362,261.7591,137.5865,479.4944,477.0245,470.7800,484.0341,492.3934,480.7453,380.8425,144.1397,259.2765,30.0518,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
363,19.9642,244.1991,20.5410,20.2021,19.7555,20.7205,20.7596,20.3957,25.5174,7.8342,20.7599,6.2865,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
364,54.0108,188.4515,61.8227,61.7026,60.7643,61.8629,63.1103,61.8526,81.6456,25.0010,54.3390,16.0611,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
365,52.6697,136.9864,74.6477,73.6460,75.2662,75.5375,76.1794,75.0554,136.9247,94.5817,94.6303,86.1635,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
366,61.6244,112.0055,80.1836,80.0190,82.0898,81.3125,81.1538,80.9517,107.9061,125.2384,107.0152,134.2520,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
367,238.7884,135.9679,276.7054,276.0342,267.9715,277.8853,283.3908,276.3974,233.5998,55.4173,153.3527,9.2525,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
368,40.0678,422.1718,30.1282,30.5293,29.5539,30.2544,31.4391,30.3810,85.1540,64.2676,67.8561,64.7795,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
369,319.3186,93.9503,369.1063,373.0210,360.3569,371.3413,378.8579,370.5367,326.0688,137.6814,251.5724,75.8603,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
370,43.2061,186.4197,61.2559,62.2808,61.2269,62.5748,65.4477,62.5572,50.6723,15.9144,37.9827,10.3856,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
371,207.5062,620.7529,278.5281,276.8636,289.2159,284.7976,282.3069,282.3424,478.1180,731.8401,606.1150,966.8488,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
372,306.1809,160.5704,333.2682,337.4100,338.8820,334.2454,337.0573,336.1726,197.0200,350.5453,368.3543,453.7587,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
373,334.3735,776.8673,318.0012,315.8568,314.6264,320.2177,321.2470,317.9898,404.7067,251.7891,333.4441,233.9231,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
374,45.2044,123.3555,54.8801,54.0132,54.0019,53.8208,55.8290,54.5090,116.1088,124.7774,109.1065,159.3640,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
375,75.8940,147.1567,56.2390,54.1880,55.2918,54.7981,56.6807,55.4395,76.8345,41.5196,68.1739,37.8759,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
376,385.9875,179.1482,551.8869,546.7225,546.7627,550.1378,553.1543,549.7328,358.9420,349.6384,491.2005,460.9713,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
377,43.5020,331.5670,59.2345,58.4522,61.8029,59.7909,59.1797,59.6920,116.5707,225.7872,173.0810,305.8549,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
378,584.5006,165.6932,920.8350,887.2051,935.3873,915.2156,906.6670,913.0620,1512.8805,2047.4314,1538.5415,2265.2971,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
379,31.6379,181.8057,59.0846,57.2530,59.2083,58.8036,58.6999,58.6099,65.4666,68.9924,60.1090,59.3246,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
380,72.8987,155.6057,93.2578,88.7033,91.4206,91.0782,92.0154,91.2951,124.7266,33.5799,87.6067,41.1314,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
381,7.0959,152.7004,5.3837,5.3584,5.6399,5.4665,5.5844,5.4866,10.9361,23.1696,25.7616,52.5090,                         ,1.6058,18.2431,2.2582,2.1134,2.3361,2.2735,2.3201,2.2603,4.3711,1.8695,4.4266,1.5131,[],"tensor([38.7024], device='cuda:0')"
